ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8
681.253784,682.625,1244.957031,1092.59375,513.414368,616.049011,1250.282349,1049.907959
681.177307,649.383118,1261.407593,1046.021851,524.923645,657.462891,1219.918945,1058.730469
691.533447,619.584595,1235.490967,1052.709229,531.055359,624.857971,1205.067017,1109.088135
689.817993,638.002075,1245.008667,1146.787964,488.700378,634.395386,1251.907349,1081.529663
761.78833,636.109863,1248.318726,1118.421265,524.257812,621.531677,1247.681885,1050.700439
741.349365,665.750977,1262.87915,1105.07312,503.503815,602.165527,1260.49353,1080.355835
738.352051,648.012085,1285.453247,1141.769531,528.783875,611.126221,1261.669556,1111.606567
709.111511,650.962341,1301.590942,1023.539673,511.143738,620.084045,1217.193237,1112.877197
705.602844,641.304504,1261.571655,1035.540894,554.101501,627.746216,1317.055664,1048.53833
708.845154,658.833801,1221.680664,1002.482361,516.240784,631.45752,1221.126465,1124.192505
703.300964,614.302002,1281.488037,1000.996643,492.661774,619.871643,1250.494141,1144.560791
721.936462,578.624573,1250.219482,1067.525146,506.917053,623.807983,1271.856812,1113.608032
731.794861,591.132568,1241.232544,1010.141296,560.327209,660.582886,1237.924316,1098.794678
709.432068,576.974854,1221.430664,998.92981,487.538422,615.508484,1277.185059,1032.247681
757.575134,596.253235,1302.256958,1043.397461,546.072754,627.268494,1238.917358,1138.203247
746.613586,586.703247,1221.860962,1073.792847,538.57135,640.858887,1217.837769,1144.913086
706.834351,618.33783,1225.759155,1067.871948,559.159729,629.696838,1248.089722,1080.622314
712.016479,599.318359,1269.821899,1062.883789,567.867188,624.233154,1239.772705,1064.827148
696.646179,623.774292,1265.114258,1083.918335,494.847717,616.32074,1227.638306,1110.490234
675.033325,634.872253,1286.336792,1040.057495,519.881775,674.72113,1241.938354,1072.920898
704.682922,609.783569,1221.198364,1088.403442,540.076477,637.878723,1208.662964,1057.473022
712.668335,629.849487,1236.452881,1045.545654,471.076996,570.811829,1184.26123,1074.048828
680.836243,611.562927,1228.181152,1040.313721,491.766052,599.228638,1239.237061,1053.267456
702.699463,620.603882,1251.265259,1073.559692,481.881592,577.199524,1177.887817,1109.119873
674.488464,585.217896,1253.778564,1085.266602,485.276581,611.082642,1222.812012,1126.022705
681.639893,627.145752,1219.190674,1112.173096,475.507965,611.465149,1242.953979,1156.660767
667.292358,612.725159,1264.000732,1102.320923,444.522736,628.129028,1206.158569,1133.031372
668.781189,617.755249,1313.33252,1082.709839,486.395844,632.624268,1212.917725,1123.434082
660.173035,610.907959,1272.467896,1069.411011,448.846863,640.552124,1206.257202,1117.868896
668.803284,610.204956,1238.062012,1052.838013,489.97937,647.907227,1231.363037,1112.678467
705.036194,604.839844,1210.410034,1101.707764,494.422699,613.493225,1181.596313,1085.711914
658.291565,622.621216,1244.906006,1128.96875,484.369965,628.795166,1187.603638,1114.438843
661.515991,597.4505,1241.254395,1047.298096,520.790283,600.379517,1192.390015,1078.297852
716.161926,643.213318,1263.024536,1042.820923,533.428223,614.609375,1183.351807,1112.780151
663.511658,625.896973,1229.359497,1037.938843,505.599518,602.311035,1200.776855,1105.425171
652.784912,614.629028,1239.439819,1062.754272,501.858398,622.170105,1176.592529,1154.972046
673.509399,592.546143,1278.415527,1182.309937,496.287384,616.85968,1228.866089,1112.169922
657.955444,582.837769,1277.765869,1217.740479,519.713196,667.691223,1217.078125,1085.776611
711.297729,592.790649,1281.000122,1178.181885,553.971069,647.294128,1214.160889,1115.303833
666.420166,633.914062,1205.030151,1159.348999,530.90033,637.269287,1204.833862,1086.694824
676.429504,619.585388,1205.727539,1222.059814,512.667969,613.977234,1233.252075,1125.350952
695.305054,600.273621,1215.380981,1124.112061,521.186707,632.095642,1211.553711,1181.056641
683.514648,607.363281,1233.938965,1189.899658,510.346466,649.432556,1249.003784,1152.033081
663.661499,623.709412,1225.324951,1171.244385,552.6651,621.829712,1193.275513,1138.032227
719.398132,614.433105,1258.566895,1156.168701,538.533813,663.377747,1191.999634,1076.627319
750.498962,644.883972,1253.100098,1199.173096,526.87323,626.325684,1222.641602,1129.359253
729.787903,657.487122,1250.020752,1130.64624,497.08548,662.157043,1220.926636,1118.715698
711.140076,652.035217,1258.865601,1081.169067,508.211914,651.745483,1192.841919,1169.170532
753.324951,616.272888,1280.360718,1126.34729,532.349609,656.117188,1186.634521,1100.56189
713.753662,645.43158,1237.988281,1129.034424,546.465942,633.609253,1160.276978,1132.2229
732.194153,640.513794,1308.487549,1046.5,503.82193,643.596741,1119.85022,1097.730591
701.543823,635.133972,1221.852051,1054.075928,550.206787,629.581726,1152.272461,1100.224121
704.460815,662.519531,1287.375366,1092.88623,502.058441,648.229065,1188.013428,1145.042847
664.12677,650.83075,1228.578491,1085.74353,502.750061,618.146729,1181.861572,1102.716919
670.142578,615.978821,1269.685059,1109.53418,496.421387,663.945068,1200.184448,1096.441528
629.155701,674.316895,1266.805054,1135.832031,486.853363,646.260315,1183.619141,1172.661255
665.61676,649.218506,1257.062256,1053.596069,515.468201,644.703003,1170.132812,1209.337402
681.003052,675.652954,1282.064453,1083.235596,497.961456,624.236023,1183.103394,1154.737305
629.576294,624.362732,1322.452881,1131.161133,476.804504,663.321777,1226.413574,1121.230347
648.862732,609.807068,1305.861328,1104.522949,461.82663,640.443298,1205.706055,1186.046875
671.372131,675.917419,1265.431519,1075.279663,491.530823,621.914246,1147.862427,1127.852661
690.756958,624.231995,1261.77771,1064.458984,492.282043,593.600891,1189.961792,1162.221558
643.392639,702.170654,1325.389404,1118.540405,479.674255,674.483582,1212.832153,1198.453613
653.924622,636.330383,1312.816772,1126.635254,485.507324,653.147705,1201.759033,1203.606323
653.575867,605.840881,1306.474365,1134.867676,461.777191,693.073792,1175.49707,1134.843384
696.503479,641.231323,1309.131348,1019.816711,483.791107,641.547607,1181.75769,1114.401855
694.955811,664.482666,1268.434448,1045.559082,465.533447,684.037537,1146.817139,1135.080688
663.632141,624.195312,1290.229126,1063.680786,462.368958,687.587402,1173.44458,1180.922729
643.619934,632.883057,1322.289307,1100.307495,442.859955,654.661438,1187.947754,1110.69519
651.934937,613.760498,1294.905396,1148.181885,490.715088,625.185913,1249.456177,1099.074585
686.576233,638.434265,1312.092529,1092.755737,483.75116,658.697327,1184.875854,1194.936768
667.095581,617.970581,1291.802246,1145.363281,474.771637,645.572388,1228.046509,1101.590698
712.057556,615.083435,1289.425171,1111.266846,467.989014,663.119141,1181.114136,1094.970459
693.193237,640.231201,1302.41272,1096.008667,470.763367,679.690796,1145.54895,1118.41272
689.57959,607.620789,1288.777466,1077.428345,522.196289,676.185791,1200.560303,1150.65625
643.479736,638.636169,1295.93457,1088.101562,527.770264,642.64624,1179.462891,1119.30481
648.060181,655.691345,1289.777588,1068.507812,480.520111,626.54126,1166.39209,1146.019653
681.115417,653.824219,1305.786133,1090.192749,484.632416,638.015747,1153.118042,1129.413452
713.27179,680.683289,1274.919556,1120.465698,463.100891,652.352661,1169.128784,1131.888794
649.494263,655.49762,1212.591309,1079.040161,450.516418,626.144165,1163.792358,1090.901733
697.956909,647.80426,1266.823853,1129.220093,499.943237,675.777283,1169.76416,1092.118774
706.975403,608.532837,1231.498657,1088.560913,472.341919,628.301697,1203.428345,1095.8125
664.785461,642.831543,1233.361938,1066.736938,485.903625,602.661499,1276.18689,1085.085205
619.479309,664.281433,1252.796265,1033.349487,484.264679,628.309387,1184.598511,1113.971924
648.025879,662.128113,1237.945068,1089.580811,525.322327,643.217102,1163.19519,1088.484375
686.857971,689.344299,1243.27771,1089.793457,503.638031,615.537292,1127.397095,1096.007202
609.482544,694.103577,1233.153931,1074.661743,453.663635,586.053528,1139.072388,1169.285889
666.733521,641.11438,1275.99292,1144.419067,463.208954,644.563232,1124.056763,1097.874023
656.324463,645.385742,1289.494263,1128.019653,479.599365,597.497498,1219.127563,1108.945679
647.37323,675.398987,1290.940063,1173.671021,458.625458,668.029724,1257.713989,1158.553833
662.627502,619.882996,1296.867676,1136.720947,461.63089,633.410767,1209.965942,1103.709106
708.205627,635.057922,1293.639648,1093.609863,488.798065,641.270081,1207.125122,1128.574829
726.601868,639.255127,1262.768311,1093.399292,494.663391,623.690857,1174.494751,1170.836182
714.547852,611.60614,1276.345581,1104.682617,482.191467,612.7948,1235.669189,1119.056641
706.848267,660.394958,1235.892578,1064.297119,491.535278,634.923462,1168.204834,1169.934326
654.100403,618.630798,1279.876099,1064.872559,506.54306,596.369873,1161.136719,1133.569946
667.925415,654.31311,1250.175293,1058.804199,506.590637,591.77356,1141.077881,1162.769409
718.690125,676.61499,1302.34668,1099.977905,504.40979,628.347961,1149.091309,1132.62561
727.740784,640.848206,1264.876953,1099.961792,494.882019,611.911499,1175.46228,1154.666504
709.034973,676.459961,1192.83606,1073.852173,511.115204,666.621216,1157.512817,1131.358521
695.951477,641.861816,1313.270996,1144.383423,506.292999,644.852539,1159.99353,1080.339966
688.667114,656.506958,1215.543213,1111.888794,505.194214,645.591003,1194.100708,1128.177612
733.761597,668.21582,1254.521362,1134.551758,504.92157,660.809387,1139.602295,1084.297485
718.596558,693.602844,1254.291504,1078.034058,520.262817,670.012024,1191.307739,1150.844482
736.262756,696.155029,1271.569946,1082.72583,531.692688,642.433716,1171.103149,1121.315674
697.971619,667.747742,1332.035645,1084.42688,514.479004,611.016907,1159.300903,1094.864868
711.782288,672.04303,1303.144653,1073.58728,489.55899,660.492737,1152.099609,1124.404297
722.450928,696.617249,1263.849243,1106.608276,486.451233,650.945251,1124.44519,1120.978394
725.730591,675.543762,1317.391724,1120.645508,544.141235,630.675049,1167.843994,1155.696045
662.251831,703.738342,1324.694458,1088.057251,488.705078,631.932495,1231.932495,1133.400269
707.800232,688.36499,1289.665527,1060.712158,483.863647,622.045166,1191.749878,1156.615723
727.54126,687.939636,1264.415894,1135.367065,464.247711,659.712219,1179.080444,1126.56604
686.645081,698.899841,1300.924561,1085.842896,500.64389,675.953796,1162.338989,1131.581421
690.207214,711.616638,1269.102295,1090.164429,511.988831,683.115845,1179.872559,1131.148926
695.015076,632.812012,1231.203735,1050.904419,518.322388,644.231628,1114.722534,1124.764648
684.184631,656.362061,1237.818359,988.326233,541.054565,618.021362,1149.468872,1105.227417
703.766357,623.765137,1226.018066,1088.78772,533.028198,676.850525,1175.967896,1151.108398
675.513794,629.693542,1282.297363,1124.741089,521.764771,623.912964,1141.529785,1119.475586
702.256653,643.458313,1267.09729,1020.37561,522.842834,619.605957,1080.823608,1080.120728
730.921021,694.881775,1214.264771,1049.292114,506.584717,673.092834,1104.945679,1120.179077
720.639587,691.623901,1346.541626,1066.556885,515.92041,607.219604,1163.355469,1114.5354
694.722656,668.759094,1303.007935,1042.30249,484.99176,647.081116,1210.697998,1112.691772
712.670715,666.49176,1293.196167,1045.527222,479.803192,658.361572,1171.171875,1104.686523
725.24707,657.104614,1263.410156,1075.492676,529.053528,661.061157,1147.013306,1079.79541
746.84845,625.489868,1261.058228,1060.18396,527.252808,648.250549,1126.155884,1071.384766
721.529053,676.640808,1253.93811,1073.463257,540.405212,633.595032,1139.569702,1139.803833
745.634888,746.524048,1274.98645,1124.044067,532.456787,634.475586,1144.948853,1179.611816
707.05426,755.290527,1318.838989,1137.862671,495.507263,618.598389,1162.303345,1176.846924
720.850159,712.996582,1328.239014,1186.333862,522.019348,634.752625,1122.313599,1146.845947
683.343994,700.64917,1285.96167,1177.843628,529.56366,622.048767,1127.325317,1123.346802
694.821777,673.625122,1319.445068,1163.713013,523.556519,624.276733,1171.261841,1144.286743
734.979553,663.203308,1306.273071,1186.549072,538.883728,580.16394,1167.244995,1149.564331
686.238953,655.915649,1215.333862,1183.92981,501.247375,630.909058,1114.390503,1108.168091
716.652405,672.084106,1262.637695,1157.291382,468.09903,609.991272,1147.890259,1118.238647
689.925537,673.758667,1289.832642,1161.151978,502.942047,645.22168,1156.574219,1077.93042
717.139832,715.484375,1244.996216,1103.984253,519.97168,645.509338,1179.233154,1128.961426
728.129333,759.018982,1228.360596,1107.803101,504.655151,612.352661,1210.45813,1136.752808
704.464905,625.822693,1286.284668,1075.684937,503.928101,622.595581,1186.479492,1126.946167
712.130615,629.504822,1246.846191,1122.563477,508.907196,574.512146,1203.769775,1085.735352
719.603638,662.837463,1303.85144,1103.796143,516.007324,624.916321,1149.650269,1094.651123
731.609253,694.49054,1328.706177,1081.280273,539.821289,599.866516,1148.197754,1131.722412
733.806274,671.536987,1285.20105,1075.566284,499.776825,602.030945,1172.773193,1135.306396
728.588623,690.969971,1311.588135,1154.889771,530.718811,603.089355,1217.564941,1153.463745
713.229004,676.580933,1264.834473,1146.853149,517.834961,649.048706,1239.32251,1161.751099
717.023438,675.341309,1321.833008,1100.689575,499.422577,625.47229,1243.179565,1128.343628
733.012695,692.999756,1274.736084,1142.32605,490.676239,667.559387,1262.474976,1139.518433
707.886536,692.170044,1272.885986,1107.68689,517.179749,613.283081,1246.728516,1135.398804
705.68512,677.695862,1279.24353,1113.99707,505.324921,646.159912,1251.301392,1128.757812
746.039795,659.168823,1299.692871,1129.602783,525.407898,636.120667,1284.837036,1138.774902
695.877808,646.722656,1307.852051,1157.05542,511.997711,617.973206,1236.10022,1078.3479
702.82782,660.623291,1275.243042,1131.477783,558.621704,633.773865,1220.216431,1171.152832
691.553955,648.869629,1313.051636,1119.228149,549.576782,598.115479,1224.140503,1125.990356
714.98645,646.317627,1249.416138,1105.042725,515.475281,598.921631,1187.334106,1127.644165
706.938599,656.04541,1256.848999,1155.464722,517.514343,577.096191,1217.901367,1156.311279
733.308167,646.482361,1276.866211,1090.057373,508.363434,637.811035,1234.506714,1147.62085
756.72821,674.896545,1312.136841,1082.394287,487.270477,654.362549,1195.12854,1199.465942
732.19397,674.669617,1257.72229,1128.026978,517.982117,669.442017,1231.906128,1166.967041
701.600586,616.61615,1330.270752,1144.669556,523.781433,657.947632,1223.325317,1157.749023
727.626343,639.068604,1308.63501,1109.081909,512.87854,664.161072,1243.383667,1113.262695
702.030823,683.772888,1275.276367,1103.963623,514.539856,692.407288,1190.739136,1155.852661
714.600098,603.432434,1309.536987,1166.81189,510.504303,672.924622,1206.801147,1154.157471
731.860352,596.608276,1263.842041,1146.06897,561.589111,674.126343,1192.275513,1168.485718
726.258118,655.389343,1229.202026,1129.06311,532.755493,688.090759,1226.506104,1126.981689
747.211121,622.250366,1270.162964,1084.602173,534.703308,646.63092,1174.64978,1083.193481
728.367126,659.372314,1304.607544,1118.440552,542.495239,683.010254,1196.675659,1153.145996
710.736694,653.587891,1282.487549,1110.453125,526.399719,661.910339,1222.802856,1095.473511
720.907593,646.132629,1287.98938,1161.178223,534.003357,682.477539,1216.316772,1120.950317
703.156616,658.825195,1300.099243,1124.671143,484.334625,665.0979,1183.776001,1137.059448
730.242554,651.60968,1268.526611,1098.543579,532.326172,666.8078,1132.653809,1155.893921
739.790955,642.169495,1325.497925,1148.9646,532.509338,635.512756,1138.708496,1137.190796
762.298096,654.819824,1251.37207,1125.11499,521.99292,655.195557,1138.502075,1152.9375
738.566223,629.631104,1246.374023,1112.179077,509.086731,608.715027,1228.789795,1124.050903
715.816711,611.792908,1227.681885,1120.730469,537.703857,613.538147,1205.262451,1055.667969
736.139709,603.611511,1273.203247,1142.99707,526.374084,624.057983,1161.143066,1123.05835
698.488342,607.091919,1229.721436,1106.144775,500.875427,648.708801,1204.189941,1118.2854
730.744385,592.982117,1216.975708,1137.395874,494.347107,644.356812,1161.689941,1156.567505
719.171265,621.919983,1253.403687,1122.746094,527.346252,689.950439,1215.970947,1110.372314
721.069031,624.960144,1320.839722,1126.407715,520.100586,676.463501,1225.263672,1117.803589
688.32666,649.289062,1226.942993,1098.319458,516.757629,694.246277,1162.873291,1126.042725
757.586121,656.210754,1251.090088,1144.88208,524.865967,674.983704,1218.976074,1189.406982
685.974304,589.114685,1279.421875,1200.903931,529.77533,623.44165,1199.215942,1194.531372
713.951172,584.436035,1242.512939,1155.649536,510.342163,666.772461,1253.544922,1191.558716
727.270752,603.6651,1264.866211,1132.828003,512.295471,635.207336,1163.110474,1154.12146
718.2099,593.846741,1282.152954,1132.236938,526.954651,667.07605,1196.182007,1149.095947
720.221985,619.187683,1253.277832,1147.722534,507.895477,639.966064,1172.786499,1135.625488
703.916809,653.369019,1283.420044,1174.035645,500.437531,641.429321,1169.795166,1190.626831
726.312683,629.847961,1322.622314,1104.669434,539.875671,644.829224,1141.937866,1157.921021
711.650024,584.442627,1280.620483,1100.144531,505.290253,612.114319,1194.47229,1148.323608
731.327881,617.982971,1332.919678,1136.239136,497.885132,645.377563,1147.52417,1095.290039
677.25116,642.456238,1298.97522,1180.842896,511.236603,639.587097,1107.5177,1146.040771
747.882874,646.656067,1312.415771,1181.951538,524.634949,656.697571,1157.273071,1071.652832
706.193298,679.256042,1246.130005,1176.876099,511.656311,660.348938,1151.911499,1082.279297
733.840149,679.188049,1264.609009,1235.305298,464.438721,650.510681,1165.46936,1063.300781
692.715454,645.29541,1326.78125,1152.144165,505.516205,649.61676,1143.033081,1118.569214
707.159546,641.305847,1328.243652,1134.363037,524.942261,644.789856,1194.379517,1081.527588
690.553955,634.253662,1259.459717,1170.863892,508.963715,649.830444,1186.047119,1105.715454
705.648254,658.439331,1256.661743,1103.817383,534.920776,654.899841,1137.689819,1106.325806
736.080139,657.351379,1228.165039,1100.164551,524.183777,657.674561,1120.07959,1166.465454
711.564941,620.550171,1237.696777,1073.422607,508.645416,650.236877,1157.948608,1109.797485
714.124268,628.350586,1277.834595,1117.191895,505.948944,676.477722,1197.380005,1091.166138
749.219055,633.677368,1292.182617,1068.523193,497.877319,666.559692,1217.804321,1089.485596
729.007202,649.034241,1237.73584,1023.275085,513.661926,630.260559,1241.590942,1132.153687
716.818176,652.29718,1237.495972,1109.187256,500.669556,650.430786,1138.630005,1064.060303
738.600464,662.228394,1216.181396,1064.367798,495.975006,640.865601,1200.931519,1122.558716
757.114197,649.016418,1219.42627,1038.296387,470.486389,650.756592,1176.882324,1101.839722
726.643433,677.147827,1218.08252,1067.710449,517.794373,656.025574,1193.185669,1112.192261
725.031189,669.421631,1233.193848,1050.12207,490.604767,666.679993,1169.296265,1088.617432
676.791565,706.900269,1235.588501,1088.942261,505.007629,697.473694,1192.708374,1091.833008
746.643188,682.094788,1250.844482,1036.143188,525.488708,660.988892,1171.054688,1149.564697
711.396423,676.04126,1225.570557,1087.453613,533.783691,647.579834,1182.666016,1137.044067
688.664001,669.217529,1250.483154,1036.058228,497.673309,662.507446,1152.714844,1104.391846
735.057068,677.718445,1208.319458,1046.89624,520.921692,673.346313,1216.421021,1130.386475
741.402588,717.439026,1270.043335,1101.455322,527.359863,686.129883,1183.13623,1119.731079
729.401184,700.12085,1249.161255,1078.567871,497.193481,646.367859,1237.818604,1162.984985
723.753052,703.446655,1264.281982,1079.82373,536.533813,632.186523,1201.287354,1122.00647
672.118958,677.324707,1319.938965,1115.631592,499.93692,646.210144,1193.5625,1138.267212
729.16626,678.180359,1288.876099,1110.200195,473.415375,642.69635,1203.019409,1157.352295
712.363953,731.46521,1300.891968,1071.45752,480.984375,630.320984,1191.738525,1196.96875
692.169128,701.605835,1286.57666,1029.042969,492.90152,656.678406,1150.330444,1096.385742
647.549072,632.89917,1326.878418,1102.328247,444.911499,647.483887,1149.336914,1096.473877
658.297668,703.174194,1256.547607,1051.504883,457.102478,661.752197,1071.706055,1107.63855
702.408386,710.718567,1269.116089,1065.30835,476.228424,613.659363,1171.690918,1164.543579
679.419434,702.568176,1216.352661,1065.303467,447.349396,630.955688,1195.866821,1144.341309
660.623596,713.44928,1296.913574,1088.376831,489.280365,631.860046,1170.259277,1169.054321
663.906494,663.818787,1267.458374,1074.843872,467.078156,672.139221,1133.450073,1174.712036
668.040344,717.100159,1273.965942,1034.465454,456.917969,641.169739,1127.057617,1165.548584
684.877258,724.49054,1244.800781,1080.697388,456.34668,662.971436,1230.862061,1264.835938
666.490723,683.22052,1267.23999,1031.408569,502.513916,664.887634,1140.978271,1167.976929
685.07666,662.33197,1268.572021,1108.30896,455.395416,614.979797,1170.590942,1110.674316
681.709961,649.805603,1248.264526,1062.67688,457.098633,653.191101,1208.363037,1167.485352
681.137939,646.287903,1257.409912,1043.041382,467.915131,652.136292,1182.339355,1158.722412
690.931335,626.851196,1278.165161,1048.289062,453.395355,639.311829,1196.647827,1157.872437
641.139587,618.782959,1288.406128,1042.841187,479.921234,669.224976,1204.765137,1164.742432
652.391174,671.531799,1259.808838,1016.812683,482.761261,653.953552,1190.403564,1172.658569
684.675293,624.620972,1262.044067,974.378601,446.092834,637.415588,1162.583374,1104.570435
665.727051,619.047729,1306.917358,977.374939,470.390259,686.606628,1183.53772,1154.970215
709.951965,622.424377,1312.635498,1019.138428,466.571503,731.714661,1096.338013,1150.632324
710.758606,590.663696,1260.877686,1034.979858,461.618317,735.342773,1194.733276,1231.544067
747.979614,622.63031,1301.847412,991.721802,495.159821,666.802612,1152.961304,1184.585938
761.008911,606.358704,1240.35083,1023.707214,508.634064,637.400696,1124.849243,1104.244995
780.446533,584.274902,1291.12146,1022.037292,502.564911,692.020508,1151.361938,1126.608643
764.618774,639.715271,1252.024658,1020.138489,486.655792,644.067505,1161.166138,1162.016602
752.451172,646.227173,1264.605225,995.952148,497.924744,663.798523,1151.481934,1188.394287
700.784363,657.518921,1309.609741,1023.31897,509.842041,676.480591,1173.410034,1203.500854
793.570496,721.444824,1282.214233,1032.873047,477.306946,697.669006,1198.309204,1190.522827
761.755371,679.688354,1322.521118,1079.65625,503.130981,672.997192,1172.317627,1114.971313
723.91217,766.169556,1234.854248,1043.349731,499.722076,685.163513,1157.072021,1140.993286
735.547974,761.387329,1259.780151,974.872742,495.964996,662.963196,1161.761475,1165.495605
717.520752,715.860229,1297.328613,998.390625,517.689758,654.843628,1160.452393,1196.916626
706.576965,711.612427,1265.603271,989.132996,508.862885,666.731934,1137.540527,1229.118286
729.109436,635.450012,1253.486084,1052.219116,513.455444,638.338379,1216.670532,1125.934082
719.484985,637.80957,1251.737427,980.851135,508.278229,674.996643,1175.617676,1131.244263
718.724304,648.625183,1259.403931,973.764648,537.860474,625.306458,1187.87915,1125.955078
741.184204,577.389282,1249.38916,968.067139,530.631653,667.881104,1149.744263,1146.00647
735.045654,582.166626,1205.197266,961.064697,563.579529,684.162354,1119.189331,1080.911743
744.280823,572.144897,1249.905518,958.167847,541.191833,658.298767,1182.286255,1122.290283
763.993958,632.569153,1262.529175,982.180725,548.224487,647.063965,1090.328491,1174.152832
734.112671,604.427002,1264.429199,998.923462,547.774414,639.970337,1149.345093,1110.619019
698.261963,590.386963,1258.929932,999.465027,517.495605,665.857117,1155.925293,1151.83252
678.859741,590.740784,1271.584595,1040.10022,513.389771,645.776001,1199.05481,1116.557373
682.11615,610.634827,1278.877686,1033.439453,497.901947,662.338928,1181.188232,1085.470459
714.267578,615.967346,1307.12439,1081.346558,537.685547,679.553223,1230.598633,1112.880371
728.712036,646.559937,1272.99585,1046.755005,551.389709,666.877808,1180.946777,1115.873291
705.589905,673.673706,1264.771729,1057.475586,509.923492,633.395569,1227.013672,1142.174805
682.517517,643.720032,1206.558472,1086.336426,474.051514,644.050964,1230.626343,1149.025879
714.463257,678.337036,1215.662476,1084.333496,493.20343,660.158875,1267.341431,1174.209106
685.075378,629.999817,1251.72522,1003.018738,558.514893,631.287354,1224.344116,1140.414917
718.036865,677.233398,1194.817017,1032.748047,519.593262,662.142151,1218.308716,1125.088135
717.669495,681.034058,1224.482544,1065.928955,523.839661,651.248352,1249.73938,1161.437622
722.273315,641.073608,1256.119141,1082.389648,510.836975,642.195923,1216.063599,1142.09729
727.301208,685.250061,1264.195801,1064.252319,484.355927,615.395386,1168.001343,1148.386841
718.800903,675.086731,1206.451904,1047.441772,510.691284,629.967224,1182.827393,1135.189453
735.869446,695.461304,1281.960449,1110.817749,520.007324,654.704712,1180.313965,1232.237793
752.595398,716.697815,1221.907837,1073.876831,543.062988,630.779541,1237.633301,1189.515747
757.120728,668.210022,1223.478027,1089.120972,551.581726,637.311829,1202.701416,1223.200073
725.319214,663.6073,1267.437744,1134.008301,549.470886,652.995728,1201.996704,1162.76416
671.680969,635.58844,1207.171875,1096.150635,486.442688,636.35614,1210.088623,1192.241943
682.453552,639.580811,1232.614502,1080.112549,503.581207,661.41626,1230.86499,1118.361816
697.521667,665.121643,1188.092529,1110.836792,484.847473,641.036987,1246.708496,1143.498657
700.836365,722.797485,1179.879517,1116.701172,495.064941,656.806702,1258.047974,1170.73999
675.959961,717.128723,1193.306763,1094.945068,477.826172,637.24115,1245.031006,1123.072754
672.764038,714.311096,1239.861694,1105.460083,462.534912,669.978149,1253.702759,1067.358521
706.493164,770.793335,1273.368042,1089.322388,481.131622,673.793701,1246.323364,1186.84314
729.15033,743.383301,1210.500488,1078.032959,482.926666,635.113159,1251.358032,1168.76123
715.285095,716.014832,1214.90332,1044.466064,469.384338,636.981873,1226.713867,1109.379761
693.00885,737.304688,1169.987061,1019.297729,485.539001,675.102295,1194.477783,1108.678833
749.865723,715.494812,1184.270264,1079.352661,476.723389,667.547974,1176.194214,1152.064331
730.636292,740.773132,1206.008301,1058.168335,475.176697,627.01593,1223.259033,1187.219971
728.671082,734.252625,1236.150024,1085.522705,449.309784,618.66925,1227.253906,1145.120361
733.300049,766.499878,1179.604248,1059.148193,462.101379,702.276794,1177.547729,1156.043945
718.615173,725.007935,1198.906738,1039.787964,436.488403,658.320129,1232.205566,1134.687012
749.261536,744.059692,1177.300781,1039.879761,475.788971,636.774292,1228.665649,1152.701904
763.816162,741.527893,1150.632446,1035.98938,501.563538,683.662964,1256.898315,1183.394775
714.785522,672.453003,1215.410767,1024.178833,458.389954,699.855347,1202.786743,1114.625854
727.795959,659.863647,1195.051636,1072.44104,490.342743,673.699463,1212.772217,1080.032104
717.977722,630.236084,1185.05188,1031.586304,450.387665,695.721802,1172.318604,1092.309326
740.690369,622.537842,1207.092041,1048.991699,506.610596,727.723633,1230.420044,1110.018799
734.303284,620.816406,1204.135132,1031.25647,478.874146,759.771606,1189.025879,1139.699341
683.10907,598.037842,1237.841553,995.763855,507.14624,761.739075,1158.216797,1179.662231
636.684814,625.405457,1277.081177,983.845947,471.837311,736.625488,1191.914551,1161.630981
694.023682,605.668213,1193.384399,1042.684326,480.37085,734.999695,1224.117432,1173.702515
712.133667,604.088257,1191.277344,1052.834106,497.219788,720.313843,1204.66748,1123.07251
752.242493,648.402954,1228.101074,1074.59375,508.41925,730.313538,1225.352905,1143.31604
712.668701,676.63446,1183.317871,1073.619263,494.567657,728.882263,1139.435059,1150.21167
705.120728,654.401001,1177.875366,1045.874268,504.056824,708.941589,1174.1073,1085.359619
777.428467,628.872314,1219.850342,1065.538818,475.340576,724.287476,1257.216919,1134.741333
715.256409,635.994751,1215.193115,1013.607239,513.864319,723.847351,1181.764648,1171.425415
697.754822,610.825195,1200.292236,1014.177979,509.147339,701.29834,1183.453247,1068.416138
739.384766,584.483765,1229.655396,1043.15979,515.898438,745.495239,1190.759766,1120.11853
749.632935,613.293884,1218.447876,1051.890747,513.132446,718.163147,1147.570801,1137.946655
763.847778,615.28949,1220.944824,1028.655151,566.784058,727.222595,1182.848267,1190.307251
721.327332,603.574158,1180.123779,1002.330383,506.348267,731.259644,1173.181152,1191.887817
757.925293,575.762573,1197.482788,991.306885,522.69873,719.576294,1170.940308,1138.084351
740.954773,642.609314,1194.390015,994.400818,525.26593,739.150696,1211.497437,1164.450195
797.039673,615.12146,1177.622559,1003.921814,500.445831,701.772522,1140.660767,1106.518188
727.222778,619.995483,1201.783203,1000.892212,487.514618,717.976135,1205.946777,1145.383789
734.807983,617.650146,1218.408936,1077.504272,500.239288,768.900879,1192.697266,1161.452026
